age,education,workclass,occupation,marital-status,gender,native-country,hours-per-week,salary
65,Masters,Govt,IT,Married,Female,Others,39,73730
26,Bachelors,Govt,IT,Married,Male,Canada,59,38910
59,PhD,Govt,IT,Single,Male,Others,35,83650
23,PhD,Govt,IT,Married,Male,USA,41,51550
34,Masters,Self-employed,Support,Divorced,Male,Canada,36,45360
25,Masters,Private,Support,Married,Male,USA,24,38820
53,Masters,Govt,Sales,Divorced,Female,India,41,59850
43,Masters,Govt,Management,Married,Male,USA,45,60750
64,Bachelors,Govt,Management,Married,Female,Others,41,65410
48,HS-grad,Private,Sales,Divorced,Female,Canada,34,36900
61,PhD,Private,Management,Married,Male,Others,28,88820
28,Masters,Govt,IT,Divorced,Male,Canada,30,45900
62,Bachelors,Self-employed,IT,Single,Female,India,38,60180
26,Masters,Govt,Sales,Married,Female,India,32,41040
21,Bachelors,Govt,IT,Divorced,Female,USA,38,34760
61,HS-grad,Private,Management,Divorced,Female,Others,59,53170
61,HS-grad,Self-employed,Sales,Single,Male,India,20,41920
64,PhD,Private,Support,Divorced,Male,Others,34,80420
41,Bachelors,Private,Sales,Divorced,Female,India,57,43730
22,PhD,Self-employed,Sales,Divorced,Male,Others,29,46810
62,Masters,Govt,IT,Married,Male,India,50,72060
57,PhD,Self-employed,Sales,Divorced,Female,India,27,76110
64,HS-grad,Govt,Management,Divorced,Male,Others,49,54290
48,Masters,Govt,IT,Single,Female,Canada,45,61450
62,Bachelors,Govt,IT,Divorced,Male,Canada,57,61130
34,Masters,Govt,Sales,Married,Female,USA,42,46980
42,Masters,Private,Sales,Divorced,Male,India,54,53020
45,HS-grad,Govt,Sales,Divorced,Male,USA,60,36880
34,PhD,Private,Management,Divorced,Female,USA,32,63640
53,HS-grad,Govt,Sales,Divorced,Female,USA,26,38700
37,HS-grad,Govt,IT,Single,Female,Others,22,35600
65,HS-grad,Self-employed,Management,Married,Male,India,35,54130
56,Bachelors,Self-employed,Support,Divorced,Female,Canada,50,50020
55,HS-grad,Private,Support,Married,Female,Others,39,38490
33,PhD,Govt,Management,Single,Male,USA,58,64000
50,HS-grad,Govt,IT,Married,Male,Canada,49,43450
48,HS-grad,Private,IT,Married,Male,Others,30,41500
20,PhD,Private,IT,Divorced,Male,Canada,24,48000
40,Masters,Self-employed,Support,Married,Male,Canada,35,49270
51,PhD,Private,Management,Divorced,Female,Canada,35,79770
57,Masters,Private,Sales,Single,Male,India,28,61920
53,Masters,Govt,Support,Married,Female,Others,37,57950
25,PhD,Private,Sales,Single,Female,India,21,48930
48,PhD,Govt,Management,Divorced,Female,USA,24,76400
30,PhD,Self-employed,Management,Single,Male,Canada,48,60680
40,PhD,Private,IT,Married,Male,Canada,30,66300
29,HS-grad,Private,Sales,Married,Male,Canada,58,29740
46,HS-grad,Private,Support,Divorced,Male,India,52,35360
63,PhD,Govt,Support,Single,Female,Canada,43,80050
39,Bachelors,Self-employed,Sales,Single,Female,Others,51,42310
36,Masters,Private,Support,Divorced,Male,Canada,29,46329
26,HS-grad,Private,Management,Divorced,Male,Canada,25,32569
41,HS-grad,Self-employed,Sales,Married,Female,Canada,47,34470
50,PhD,Private,Sales,Single,Female,India,26,70180
44,PhD,Private,IT,Married,Male,USA,39,70350
36,Masters,Govt,Support,Divorced,Male,India,56,47679
22,HS-grad,Self-employed,IT,Married,Female,Canada,39,28950
44,PhD,Self-employed,Sales,Married,Male,USA,41,65890
38,PhD,Govt,Support,Married,Male,Canada,40,59399
38,PhD,Private,IT,Divorced,Male,Canada,46,65299
20,HS-grad,Self-employed,Sales,Single,Male,Others,24,24080
22,Bachelors,Private,Sales,Married,Female,Canada,57,33090
54,PhD,Private,IT,Married,Female,Others,42,79500
58,PhD,Govt,IT,Divorced,Female,Others,51,83550
40,Bachelors,Self-employed,Management,Single,Female,Others,31,49070
27,Bachelors,Self-employed,Sales,Single,Male,Others,58,35940
47,Masters,Self-employed,Management,Married,Male,USA,25,62870
38,PhD,Govt,Sales,Married,Female,Canada,20,59799
48,HS-grad,Self-employed,IT,Single,Female,Others,34,41700
59,Masters,Govt,Sales,Married,Female,Others,40,63880
34,Bachelors,Govt,Support,Married,Male,Others,60,38640
48,PhD,Private,Management,Divorced,Female,Canada,27,76550
31,Bachelors,Self-employed,Support,Divorced,Female,Others,20,35020
60,Bachelors,Self-employed,Sales,Single,Male,USA,21,52569
21,Bachelors,Self-employed,Management,Divorced,Male,India,21,36030
43,PhD,Private,Management,Divorced,Female,India,56,73300
43,Bachelors,Govt,IT,Single,Female,India,31,48050
34,PhD,Self-employed,IT,Married,Female,India,50,61900
55,HS-grad,Private,Sales,Married,Male,Canada,50,40780
41,HS-grad,Self-employed,Sales,Single,Male,Others,58,35020
19,PhD,Private,Management,Married,Female,Canada,44,50140
28,Masters,Govt,Support,Divorced,Male,Others,25,40850
18,Masters,Self-employed,Sales,Single,Female,Others,30,35500
57,Masters,Private,IT,Married,Female,Others,46,68160
59,HS-grad,Self-employed,IT,Single,Female,USA,42,47600
56,PhD,Self-employed,Sales,Divorced,Female,USA,36,75720
65,Bachelors,Self-employed,Support,Single,Female,Others,60,55380
31,PhD,Self-employed,Management,Married,Male,Canada,27,60570
43,HS-grad,Self-employed,Management,Single,Female,USA,46,42800
29,PhD,Private,IT,Divorced,Male,Canada,39,56850
51,Masters,Govt,Support,Married,Female,Canada,41,56830
37,Bachelors,Private,IT,Married,Female,Canada,57,45630
36,Masters,Govt,Support,Married,Female,USA,44,47079
26,Masters,Govt,Support,Single,Male,USA,43,40430
21,HS-grad,Private,Support,Divorced,Female,Canada,22,23360
46,Bachelors,Self-employed,Support,Married,Female,Others,47,44470
28,HS-grad,Private,Sales,Divorced,Male,India,28,27800
22,PhD,Self-employed,Management,Married,Male,Canada,20,51760
42,Bachelors,Self-employed,Management,Married,Female,Canada,21,49890
43,PhD,Self-employed,IT,Married,Male,USA,24,68700
46,HS-grad,Govt,Management,Single,Female,Canada,22,43220
30,HS-grad,Self-employed,IT,Married,Female,Others,45,33250
24,Bachelors,Self-employed,Support,Single,Male,Others,50,32740
54,PhD,Govt,Support,Divorced,Female,Canada,22,71620
65,Bachelors,Private,Sales,Divorced,Female,USA,53,56970
33,Masters,Govt,Support,Divorced,Female,India,51,45450
32,PhD,Self-employed,Sales,Single,Female,USA,40,55760
29,Masters,Self-employed,Support,Divorced,Male,Others,52,42860
61,HS-grad,Self-employed,IT,Divorced,Male,USA,32,48100
38,PhD,Govt,Support,Married,Female,USA,30,58899
38,HS-grad,Private,Management,Married,Male,Others,24,39000
38,Masters,Private,Sales,Single,Female,Others,50,50100
56,HS-grad,Private,Support,Married,Male,India,59,39910
29,Masters,Private,Sales,Divorced,Female,Others,25,42730
51,Bachelors,Self-employed,Support,Divorced,Female,India,26,46120
30,Masters,Govt,Support,Single,Male,USA,36,42720
53,Masters,Self-employed,IT,Divorced,Male,Others,25,64150
60,PhD,Govt,Support,Single,Male,India,56,78240
59,Masters,Private,Management,Married,Male,USA,50,73480
20,PhD,Govt,Support,Divorced,Female,India,44,44840
62,HS-grad,Govt,Sales,Divorced,Female,USA,57,44210
42,PhD,Private,Management,Single,Male,Others,41,71610
56,Masters,Govt,IT,Married,Female,Others,52,67720
47,Masters,Private,IT,Divorced,Female,India,54,61160
48,HS-grad,Private,Management,Married,Male,India,45,45450
46,Bachelors,Self-employed,IT,Divorced,Female,India,56,51160
28,Bachelors,Private,Support,Single,Female,India,47,34750
29,Masters,Private,IT,Married,Male,Others,48,47540
39,Bachelors,Govt,Sales,Married,Female,Canada,49,42210
61,Bachelors,Self-employed,Support,Single,Male,Canada,58,53120
60,Masters,Private,Management,Divorced,Female,USA,53,74410
46,Bachelors,Govt,IT,Single,Male,Canada,42,50460
53,PhD,Self-employed,IT,Married,Male,Others,27,77850
38,Masters,Self-employed,Support,Married,Male,Canada,22,47300
19,PhD,Govt,IT,Married,Female,USA,36,47700
49,HS-grad,Self-employed,Sales,Married,Male,Canada,36,37440
52,Masters,Govt,Support,Single,Female,USA,55,58190
39,HS-grad,Govt,Management,Single,Female,India,44,40540
27,HS-grad,Private,Management,Single,Female,USA,20,32860
22,HS-grad,Private,Sales,Divorced,Female,India,46,26060
45,Masters,Private,IT,Divorced,Female,Canada,46,59280
53,HS-grad,Self-employed,Sales,Married,Female,USA,55,40150
36,HS-grad,Govt,IT,Married,Male,Others,59,36950
21,Masters,Private,Sales,Divorced,Male,India,37,37890
55,PhD,Govt,Management,Single,Male,USA,27,83130
49,Masters,Govt,Support,Divorced,Male,Others,35,55210
46,Masters,Private,Support,Married,Male,Others,46,53780
47,Bachelors,Govt,Support,Single,Male,USA,24,43860
33,PhD,Private,Sales,Single,Female,India,38,56500
48,HS-grad,Self-employed,Management,Single,Male,Others,49,45650
23,Masters,Private,Support,Married,Female,USA,57,39150
48,Bachelors,Private,Management,Married,Male,India,26,54100
18,Bachelors,Self-employed,Support,Divorced,Male,USA,28,28400
51,PhD,Self-employed,Sales,Divorced,Male,India,49,72170
26,Masters,Govt,IT,Married,Female,Canada,50,45420
48,Masters,Private,Management,Single,Female,Canada,56,65200
51,PhD,Private,Support,Married,Male,Canada,53,70710
33,HS-grad,Self-employed,Management,Married,Female,Canada,45,37350
58,PhD,Private,IT,Divorced,Female,India,57,83850
37,Masters,Private,Support,Single,Male,Others,21,46590
19,Bachelors,Self-employed,Support,Single,Male,USA,27,28890
37,HS-grad,Govt,Support,Divorced,Female,India,29,30429
59,Masters,Self-employed,IT,Divorced,Male,Others,48,69740
49,Masters,Govt,IT,Single,Female,Others,46,62240
63,Bachelors,Private,IT,Divorced,Male,Canada,24,60100
47,PhD,Self-employed,Management,Single,Female,Others,32,75860
65,HS-grad,Private,Management,Single,Female,Canada,20,53380
24,Bachelors,Private,Sales,Divorced,Female,India,40,33360
31,HS-grad,Private,Support,Married,Female,Canada,49,28910
47,PhD,Private,Sales,Divorced,Male,USA,50,68860
54,Masters,Private,Support,Single,Male,Canada,41,58810
64,Bachelors,Govt,IT,Single,Male,Canada,60,62520
37,Bachelors,Private,Sales,Divorced,Male,Others,28,40040
29,Bachelors,Self-employed,IT,Married,Female,USA,55,40570
62,Bachelors,Private,Sales,Divorced,Male,Canada,44,54840
43,Bachelors,Self-employed,Support,Married,Male,USA,55,43250
35,Masters,Govt,Management,Married,Female,Canada,28,53660
58,Masters,Self-employed,IT,Single,Male,India,32,68200
51,Masters,Private,Sales,Married,Female,India,22,57540
50,Bachelors,Govt,Management,Single,Female,India,22,55220
57,HS-grad,Govt,Support,Single,Female,Others,24,38580
50,PhD,Self-employed,Sales,Married,Male,Others,28,70280
25,PhD,Private,Management,Married,Female,Others,38,55480
63,PhD,Private,Sales,Single,Female,Canada,40,81800
31,HS-grad,Govt,IT,Married,Male,India,60,34500
26,PhD,Self-employed,Sales,Single,Female,India,22,49820
54,Bachelors,Govt,IT,Married,Male,Others,29,54770
21,PhD,Private,IT,Married,Female,Canada,54,50400
43,Masters,Self-employed,IT,Married,Female,USA,37,57350
54,HS-grad,Private,IT,Married,Male,Others,25,44250
30,HS-grad,Self-employed,Support,Single,Female,Canada,55,28790
61,Bachelors,Govt,IT,Single,Male,Others,56,60459
32,PhD,Govt,IT,Married,Female,Others,51,60150
56,HS-grad,Self-employed,Support,Married,Male,Canada,58,39860
62,Bachelors,Govt,Management,Single,Female,India,33,63690
48,PhD,Govt,IT,Divorced,Male,Others,57,74850
38,PhD,Self-employed,Management,Single,Male,Others,53,68450
35,PhD,Private,Management,Divorced,Female,India,50,65480
65,Masters,Govt,IT,Single,Male,Canada,55,74530
27,HS-grad,Self-employed,Sales,Single,Female,India,53,28610
33,PhD,Govt,Support,Divorced,Male,India,52,55900
51,PhD,Self-employed,Management,Married,Female,Canada,24,79220
56,HS-grad,Private,IT,Single,Female,Canada,30,45500
65,HS-grad,Self-employed,IT,Divorced,Male,USA,46,50800
23,Bachelors,Govt,Sales,Married,Male,India,34,32500
65,Bachelors,Self-employed,Sales,Single,Female,USA,51,56870
18,Masters,Private,IT,Divorced,Female,Others,51,39550
36,Masters,Private,Management,Divorced,Male,Canada,26,54339
48,Bachelors,Private,Sales,Divorced,Female,Others,36,46600
33,HS-grad,Self-employed,Sales,Divorced,Female,USA,23,29750
53,Bachelors,Govt,IT,Married,Male,USA,56,55500
51,HS-grad,Self-employed,Sales,Divorced,Male,India,26,37820
48,PhD,Self-employed,Sales,Married,Female,Canada,52,69800
50,PhD,Self-employed,IT,Married,Male,USA,58,76700
39,Bachelors,Self-employed,IT,Married,Female,India,36,45820
44,Bachelors,Self-employed,Management,Divorced,Male,USA,36,51960
49,PhD,Self-employed,Support,Single,Male,Others,44,68620
62,Bachelors,Private,Support,Single,Female,Canada,60,53760
43,HS-grad,Self-employed,IT,Single,Male,USA,24,38700
24,Masters,Private,IT,Married,Male,Others,20,42440
52,Bachelors,Private,Support,Married,Female,Others,50,47860
32,Masters,Govt,Management,Married,Female,India,52,52520
45,HS-grad,Private,Sales,Single,Male,India,38,35780
31,PhD,Self-employed,Management,Single,Female,India,59,62170
23,Masters,Self-employed,Management,Single,Male,India,41,44950
45,Bachelors,Private,Support,Single,Male,Others,26,42880
34,Masters,Private,Management,Married,Female,Canada,43,53630
57,Masters,Self-employed,Management,Single,Female,Others,25,70670
28,Bachelors,Private,Sales,Divorced,Female,Canada,45,35850
29,PhD,Govt,Sales,Single,Male,Others,24,52440
30,Masters,Govt,Management,Single,Male,USA,34,50060
53,Masters,Self-employed,IT,Single,Female,Canada,38,64800
38,Masters,Private,IT,Divorced,Male,Canada,28,53200
59,PhD,Govt,IT,Single,Male,Others,20,82900
64,HS-grad,Self-employed,Sales,Married,Male,Canada,38,44140
34,Masters,Govt,Management,Single,Male,India,44,53680
44,Masters,Govt,Management,Divorced,Female,India,42,61380
41,HS-grad,Private,Management,Single,Male,India,33,41070
27,HS-grad,Private,Support,Divorced,Female,Canada,56,27580
43,PhD,Private,IT,Divorced,Female,Others,35,69250
22,Masters,Self-employed,Management,Divorced,Female,USA,52,44720
25,PhD,Govt,Sales,Married,Male,Others,52,50480
56,Masters,Govt,Management,Divorced,Female,India,57,71490
59,Masters,Private,Sales,Single,Male,Others,25,63130
25,Masters,Private,Sales,Married,Male,Canada,49,41210
24,Masters,Self-employed,IT,Married,Female,USA,20,42440
50,Masters,Govt,IT,Divorced,Female,India,58,63580
32,Bachelors,Private,Support,Divorced,Female,Others,59,37510
56,PhD,Self-employed,Management,Single,Male,Canada,39,84670
61,HS-grad,Govt,Support,Single,Male,India,55,41810
52,Bachelors,Govt,Support,Married,Male,Others,36,47160
35,PhD,Self-employed,Management,Married,Female,USA,35,64730
57,Masters,Self-employed,Management,Married,Male,Canada,44,71620
25,HS-grad,Private,Support,Single,Female,USA,28,25340
63,PhD,Private,Support,Married,Male,India,50,80400
60,Bachelors,Private,Management,Divorced,Female,USA,34,62419
27,Bachelors,Self-employed,Sales,Married,Female,India,29,34490
27,Bachelors,Private,Support,Married,Female,USA,34,33560
46,Bachelors,Govt,Sales,Married,Female,USA,60,46680
65,Masters,Self-employed,IT,Married,Female,Canada,36,73580
29,HS-grad,Govt,Sales,Married,Male,Canada,22,27940
40,Bachelors,Self-employed,IT,Married,Female,Others,43,46790
53,HS-grad,Govt,IT,Married,Female,USA,40,44500
44,PhD,Govt,Management,Single,Female,Canada,47,73790
56,PhD,Self-employed,IT,Single,Male,Others,32,80800
53,Masters,Self-employed,IT,Single,Male,Others,49,65350
52,PhD,Private,Support,Single,Male,Canada,55,71630
43,Masters,Govt,Management,Married,Male,Others,39,60450
24,PhD,Private,Support,Married,Male,Canada,31,47470
54,Masters,Private,IT,Married,Female,India,23,64790
48,PhD,Govt,Support,Single,Female,Canada,56,68400
39,Masters,Govt,IT,Single,Female,India,34,54240
28,PhD,Private,Support,Single,Female,USA,59,52150
37,Bachelors,Self-employed,Management,Divorced,Male,Others,40,47540
29,HS-grad,Private,Sales,Married,Male,India,57,29690
25,HS-grad,Self-employed,Sales,Single,Male,India,30,26580
54,PhD,Self-employed,IT,Single,Male,Canada,56,80200
20,Bachelors,Private,Management,Married,Female,USA,54,37020
41,PhD,Govt,Sales,Single,Female,India,44,63520
23,Bachelors,Private,Management,Married,Male,Canada,38,38200
55,Bachelors,Self-employed,IT,Married,Female,India,46,56240
24,PhD,Self-employed,Sales,Married,Female,USA,26,48340
53,Masters,Private,Sales,Married,Male,USA,37,59650
20,Masters,Self-employed,Sales,Single,Male,USA,54,38060
40,HS-grad,Self-employed,IT,Married,Female,USA,25,37250
19,Bachelors,Private,IT,Divorced,Male,USA,23,32770
31,PhD,Private,IT,Married,Female,Others,23,57850
21,PhD,Private,Support,Divorced,Male,USA,25,44710
41,Masters,Self-employed,Sales,Single,Female,Canada,45,51890
44,Bachelors,Private,IT,Married,Female,India,36,48920
27,HS-grad,Govt,Management,Single,Male,Canada,30,33360
62,Bachelors,Govt,IT,Married,Female,Canada,20,59280
40,Masters,Private,Support,Single,Female,USA,24,48720
59,PhD,Private,Support,Single,Female,USA,22,75720
39,Bachelors,Private,Management,Divorced,Female,Canada,59,49810
59,Masters,Self-employed,Support,Divorced,Male,USA,56,62860
46,Bachelors,Self-employed,Sales,Divorced,Male,Canada,59,46630
51,HS-grad,Govt,Support,Single,Female,USA,44,37060
42,Bachelors,Private,IT,Single,Male,Canada,38,47780
60,PhD,Govt,Support,Single,Male,USA,44,77640
65,Masters,Self-employed,IT,Divorced,Male,USA,20,72780
63,Masters,Self-employed,Sales,Single,Female,Others,20,65600
28,PhD,Private,Support,Single,Female,India,49,51650
22,PhD,Self-employed,Management,Married,Male,India,47,53110
43,HS-grad,Govt,Management,Married,Male,USA,30,42000
25,HS-grad,Private,IT,Divorced,Male,India,33,30150
22,Bachelors,Govt,Management,Single,Male,USA,58,38540
31,PhD,Self-employed,Sales,Married,Male,India,53,55570
64,PhD,Private,Management,Married,Male,Others,21,91290
44,HS-grad,Govt,IT,Single,Female,Others,54,40700
65,Masters,Govt,Management,Divorced,Female,Canada,23,76810
59,Masters,Self-employed,Sales,Divorced,Female,Others,39,63830
27,Bachelors,Self-employed,Sales,Divorced,Female,USA,36,34840
34,Bachelors,Self-employed,Support,Married,Female,India,59,38590
43,PhD,Private,Sales,Single,Female,USA,54,65700
19,Masters,Self-employed,Support,Divorced,Female,USA,41,35710
48,Masters,Self-employed,IT,Single,Male,India,30,60700
21,PhD,Self-employed,IT,Divorced,Male,India,21,48750
20,Masters,Self-employed,Management,Single,Female,USA,32,42160
41,HS-grad,Govt,IT,Married,Male,USA,36,38300
25,HS-grad,Self-employed,IT,Married,Female,USA,47,30850
50,Masters,Govt,Management,Married,Male,India,49,66410
